"","Gun Control","Gun Rights","Neither","MeanDecreaseAccuracy","MeanDecreaseGini"
"t_by",1.37507110872526,-0.466488871725083,-1.98174137505811,0.583422590254278,0.556626790983049
"t_georgetakei",1.41636855880694,3.55437526751104,0,3.81443216786882,0.1474227516795
"t_all",2.34189385684083,2.88940463147107,2.17364734384529,3.80826339575469,1.14287514081651
"t_went",-1.73261512808538,-1.00083437644887,0,-1.90322470121318,0.0487145672539292
"t_am",1.55168914429372,0.599433591907159,0,1.39569721485224,0.328864642551513
"t_longer",-0.289164748442122,0.356842661783935,0,-0.00350244701238682,0.127038745030973
"t_member",3.13917293402016,2.28296546446877,1.36394638668542,3.59711068342072,0.621020406023887
"t_due",-1.06068116956291,0.0379191839585655,0,-0.609791759015876,0.153015358865579
"t_my",3.26335995936716,0.898437387373809,0.0248069596393627,2.77833912182841,0.899698840686599
"t_as",1.71836602600993,0.299438128912908,2.9038197732133,1.97128556740527,0.635184681473706
"t_place",-0.0413313730480806,1.73567956074983,0,1.00804362330695,0.101463804378487
"t_judgenapolitano",-2.00641404910282,0,0,-2.00615153654988,0.0703895063177363
"t_still",-1.43253626276941,0.283188485771065,0,-0.813916333255689,0.316088988645543
"t_work",1.7253477945971,0.438553304169754,1.00083437644887,1.61306774253978,0.338807277594827
"t_clinton",1.41610381125771,0.997056971838995,0,1.63876601862559,0.12906253245299
"t_obama",1.94037105353657,-1.04593786289921,2.63842692730517,1.91732578099466,0.337533603259771
"t_it",0.756004758632294,0.0922263736206727,0.958733090244493,0.625334973970692,1.01268853744211
"t_only",0.204953041608536,1.30572752127149,0,1.04511895111817,0.54678045660317
"t_guilt",1.00083437644887,1.00083437644887,0,1.41644056217319,0.109215445513595
"t_capable",1.41600760276636,1.00083437644887,2.59624981975377,3.18839110219687,0.351067329390915
"t_protectourkids",1.00083437644887,-0.0122970458798105,0,0.545485059490162,0.0949463262765167
"t_answer",0.64102608320087,2.91098447372069,-0.837105181477092,2.67970319512465,0.375676361859806
"t_gun",0.58066265564535,1.1101592243979,0.694892504650518,1.34421665449652,0.882961663563885
"t_violence",0.384500042678395,3.55132671811501,1.72598809299944,2.47221420121142,0.580466502174095
"t_talk",-0.0344562799418842,2.58152210438637,0,1.74579914812565,0.276549216158855
"t_p",0,1.41588692315753,0,1.4163893007869,0.0863755938919475
"t_always",1.91393150869386,1.49710441825113,-1.09777361922117,1.96084514268784,0.615965386142254
"t_opposes",1.4155231599126,-1.41655302191104,0,-0.00391582403326377,0.157103487158065
"t_who",2.1473680761919,4.91356746717555,-1.60898043631198,4.93620389541164,1.15274012555342
"t_want",2.2402883477946,1.1976987527984,0,2.42196219522141,0.480458379132317
"t_fight",-0.683217362793265,-1.35032985884387,0,-1.62285522130262,0.21805109122827
"t_parkland",2.6003197473566,10.1828679384184,2.81166614761024,9.61930153957705,2.00793960378819
"t_been",-0.170304114750119,2.27101069585084,0,1.14604508404496,0.341986850992608
"t_wasnt",0.540360426150735,1.00083437644887,0,1.17633417200541,0.182014682193293
"t_guns",2.87057492484748,1.87186592271228,2.14855455559735,3.13880552206875,0.893523005945725
"t_active",2.53762610999591,1.00391068314207,0,2.98406608533284,0.225408541295096
"t_shooter",2.5004449845654,-0.838604927567285,-0.594898763939039,0.88071602544967,0.388421296585526
"t_tcot",4.70396596113199,-0.747820897966321,-2.23001761471658,2.74218525212937,0.533455840984381
"t_parklandshooting",-0.565621836171847,3.71301971408273,2.83789514788427,3.44405035245902,0.608623096564555
"t_davidhogg111",2.69996972094252,1.8024506516978,0,2.98249315779175,0.485725361805168
"t_for",2.08829610171798,1.34525955423112,1.02342086272863,2.57475468081753,1.00511074624573
"t_matter",0.0649101980473274,0.988147734497399,0,0.454178126341919,0.125751695075957
"t_never",1.70910923506125,0.385878261391289,-1.00083437644887,1.44254369275638,0.664929890021144
"t_stop",1.82802240661388,3.02386667930355,1.35320360141564,3.14006694409562,0.703401170276658
"t_violent",-0.811268880332012,-1.41652603021269,0,-1.41410259271778,0.0439284322623096
"t_neveragain",8.81996064293727,14.3413972137211,4.32703073276585,14.1424544846586,5.34343006600415
"t_marchforourlives",6.20535539858692,10.0718087199259,1.9991684394674,10.1900084121406,2.00215983145248
"t_time",1.03219645234934,-1.02076537138537,1.00083437644887,-0.0242375839732631,0.612358164221444
"t_hold",1.26354358773902,3.17887739332006,1.00083437644887,2.96959378126539,0.328592382871852
"t_responsible",2.10338102316793,0.251095198762139,0,1.85917226931784,0.361658919279182
"t_was",-0.04361174075431,2.3934351928795,0.220573328971395,1.8455836618796,0.727729777134356
"t_abiding",2.282072817955,1.048224991479,0,1.96156218919874,0.466019740093595
"t_members",3.81825249197403,3.19373811912294,0,4.46243820114,0.785122770996106
"t_what",0.124914562657528,0.950561123122918,2.441832457203,0.959236930634696,0.743764269615685
"t_future",1.00083437644887,-1.37768590264027,0,-1.07158335419936,0.094969490113103
"t_more",3.48952723729156,4.34101444903478,2.18380334132579,5.34463248033755,1.16342628117181
"t_than",-0.615270069859923,-0.0574914738881917,-1.60058330732498,-0.635476083950713,0.554493435959939
"t_seems",-1.17532217450461,-0.263541443765749,0,-0.950586652752861,0.210064246285425
"t_grip",0.472222412544949,2.6658566093223,0,2.28519307091272,0.215049820203004
"t_sale",0.00235715183332357,1.73614040436942,1.41605767239358,1.6673201461736,0.170339672007888
"t_defense",0.319889561896863,1.74130040113113,0,1.5305654068718,0.0867770623845643
"t_security",-0.830305010278134,-0.2880570375325,0,-0.712558881405667,0.100454955480978
"t_rifle",1.99172173423028,-3.14122760825246,-1.00083437644887,-0.441715391362469,0.202361528094982
"t_justice",-0.527112044168782,1.9402438627019,1.77087513151824,1.60223636061496,0.319827584415683
"t_hunter",-2.00427681349922,1.00083437644887,0,-1.36265448324908,0.0616522990658963
"t_why",-0.444587947527367,0.213506263620226,2.42258386079077,0.159385708806976,0.562986456533234
"t_children",-0.709740365266632,1.31823005122033,0,0.278957532005226,0.450351204152
"t_supporting",0.131895299736892,-0.0741146779032873,1.00083437644887,0.0965790828560343,0.28383263634354
"t_whats",-2.86139187408258,0.221425532688977,2.28607262630003,-1.36245859142391,0.410322701439921
"t_his",-1.29864005869426,3.37036584111078,1.73304315769659,1.77457809436303,0.531846796764334
"t_able",2.24701056981346,1.90021306650866,-1.00083437644887,2.59953628136908,0.302406044954763
"t_break",2.34176985191416,0.772693242897518,-1.00083437644887,2.18208687582597,0.30186799369058
"t_get",1.77839812931065,3.25177630702193,1.31100777072468,3.82151096383532,0.76168063134586
"t_joenbc",1.41656980709588,-1.00083437644887,0,1.00083437644887,0.155439562444415
"t_seanhannity",-0.064518471276749,-0.826423326407914,1.73446145704106,-0.0108801058956128,0.331959363822019
"t_dems",0.796773363757753,1.26794598405222,0,1.54148163345079,0.290739324545758
"t_donxe2x80x99t",-1.01408289331951,-0.481858926357903,0,-1.10280162916834,0.365574286875534
"t_seem",1.87110414433044,1.19343204921778,0,2.2042667122429,0.300900482209655
"t_easy",-0.969562942428699,-2.24367337009458,0,-1.72551205770018,0.182728784996097
"t_defend",6.57904586811169,3.11304695976417,0,6.45283347678604,0.656412681857776
"t_can",1.40434408409437,5.20984850496264,0.85878748503769,4.70129259033932,0.853877895194829
"t_make",1.24325043003092,0.354527443920751,-0.076842962816032,1.03640542040004,0.587296349931812
"t_money",9.35622886432643,8.33853396090022,1.73224229039691,10.4712029429486,2.34453473916697
"t_someone",0.316217006831285,-1.24920683658549,-1.00083437644887,-0.553717308602946,0.238883444792236
"t_kills",0.568201104939582,1.91304206608778,0,1.89569056654952,0.0987864493615657
"t_these",0.333502811818283,0.435482679988136,0,0.530808633902122,0.420881151202434
"t_guys",0.248381358976296,0.187273855463615,0,0.254179078372626,0.292282581601497
"t_safety",-0.16392667722259,1.29667959053787,0,0.762022368090208,0.249155124377003
"t_rights",9.00534984902692,5.84069777308574,2.83781120648956,9.34953401020447,2.13266852269318
"t_organization",3.05891413999746,0.552545658221927,0,2.4151107877573,0.420856539335754
"t_oscars",0.57024407543848,-0.762174559292271,1.35860186849538,0.657483096049895,0.263079461263849
"t_greatawakening",4.47115838351307,0.301899765652615,1.00083437644887,4.29146541157635,0.299332949256183
"t_qanon",7.92081620270572,0.237217024483583,2.06305978482234,6.81207230457063,1.10638806734719
"t_limit",1.00083437644887,3.34441433638762,0,3.23712950891189,0.117633570568906
"t_via",1.30337907910281,0.433639889892315,-1.16355230749237,1.11061185323843,0.45315750711047
"t_delta",2.00906320331366,0.389122646839827,1.09977624669248,1.64470351364095,0.732893192744634
"t_political",-0.807325606963753,2.35149623357024,0,0.756749507692626,0.273850341131814
"t_deltaairlines",2.13766803402649,-0.493252968754598,0,1.22129624493089,0.182298202510868
"t_anyone",0.384513609765173,-1.32623908127556,1.00083437644887,-0.709844028356478,0.29005697560509
"t_control",-0.233504715376842,2.01329833145236,0,1.28756402617024,0.46916530847309
"t_anything",0.909855215269799,0.0159267559595789,1.00083437644887,0.61163135567849,0.23928668517689
"t_like",-0.943650295452096,1.43473588559441,1.00083437644887,0.508297245294343,0.596667515947342
"t_big",1.01085310878363,0.0301557125179274,0,0.716589237234769,0.304964952849939
"t_back",-1.05452103386422,0.00566195221165946,1.00083437644887,-0.614685932501694,0.334916630825957
"t_attacking",0.0112873731218342,-0.993339346439491,0,-0.727385810708094,0.193130537723088
"t_there",-1.44575909060887,1.00625778498002,0.308529451747116,0.163750397544629,0.450313064790409
"t_defendthesecond",4.05792860479687,-0.260859674428764,0,2.96442661677781,0.232797825418856
"t_if",0.641305753842667,0.239891245725167,1.7226709030843,0.751473891744832,0.544322412100369
"t_ryanafournier",0,0,0,0,0.0176260023868866
"t_massacre",0.426187202342163,-1.01479768636345,1.41037149312197,0.315083125334834,0.137256090901104
"t_bunch",-0.623792015958485,-1.41619853108862,0,-1.34540814670033,0.0667789952567625
"t_conservatives",0.165878419875644,2.15547157975855,1.00083437644887,1.85193544389904,0.281636239608786
"t_country",0.0158255622054392,2.54586671824025,-0.245410692508851,1.71497741253925,0.468336725914963
"t_sounds",-1.14963593859003,1.02889779596677,0,-0.240948182177167,0.162583389682599
"t_hey",0.419425351046829,0.130004807015401,0,0.316735568818241,0.357379236746376
"t_amazon",1.57381850160973,0.020110324528038,0,1.10804107060481,0.25904539474244
"t_today",0.292508994455327,0.852881769727571,-1.00083437644887,0.803185847705341,0.425151853894221
"t_think",1.71433379729666,3.60876747040323,1.00083437644887,3.7263065816207,0.892833900965283
"t_wait",1.2407300651931,-0.886748955874382,0,0.16112196002819,0.21733548816492
"t_until",-0.167413706258623,1.83293265426001,0,1.22207096555688,0.382080374402559
"t_thursday",1.00083437644887,0.00688560683951113,0,0.455031454636948,0.176370461359703
"t_trumps",0.328265395894825,2.09942299185604,0,1.87576969064593,0.194605507424696
"t_agenda",2.16713079570677,0.191666105393754,0,1.70427064493111,0.252687244151477
"t_already",-1.35532128196961,-0.867815442361351,0.0993472800579334,-1.60110068196014,0.339899603720751
"t_tucker",-1.04628886171493,-1.15665863563901,0,-1.71301687467473,0.104808833465761
"t_americafirst",4.10006973657169,-1.37477845648747,1.31492418184146,2.83839683918418,0.413108513725734
"t_2ndamendment",8.7034626806283,4.40368059133496,0.23530808855509,7.99245090336538,1.47769417340519
"t_trump2020",3.20863509042231,-0.77241885747309,1.00083437644887,2.16607668299676,0.165896171783783
"t_nodaca",1.00083437644887,0,0,1.00083437644887,0.0225596991130612
"t_constitution",6.27604315095076,3.14344587204662,1.41599672182689,5.87310804813241,1.16558568679034
"t_hollywood",4.29934318003817,1.52795862986446,1.00083437644887,4.15084324846569,0.515576030910579
"t_up",1.95979226884655,-1.78483140654921,-0.397745967991451,-0.191689601258885,0.626544016806449
"t_private",-1.00233480338014,2.74271044545661,1.00083437644887,1.86884587521046,0.221438239546392
"t_whitehouse",-1.62706886906151,-1.15443769471678,-1.00083437644887,-2.56414332985618,0.152073230448095
"t_disgusting",1.31179875281853,1.28616392634716,0,1.72545269407121,0.254449765538604
"t_bought",3.63310701326075,2.60978604892556,1.41426166732956,4.25288410601238,0.506657929654403
"t_sold",2.43297620942671,2.18198232008519,0,2.77688603044232,0.268610208784522
"t_waynelapierre",0.544466479642386,-1.96633495036045,0,-1.72896326890244,0.127288477066591
"t_wethepeople",3.08313161482747,-1.12038164384396,-1.00083437644887,1.37812060569814,0.17824253645014
"t_said",1.00983922159062,1.04610667295348,1.71496249048797,1.70070073377134,0.26755392929996
"t_run",0.136048101292663,1.88138161810737,-1.40667772114924,1.08815739197935,0.264200331915997
"t_didnt",-0.185484359234031,-1.06015788827489,0,-0.891493579644461,0.20785670382533
"t_ohio",-0.0835482815507745,1.73565759431659,0,1.31613986686268,0.116573051477713
"t_know",2.046705914755,2.24376985854466,-0.0614297048588714,2.65199222396963,0.59287104859115
"t_service",0.0489913009742541,0.447795670236419,0,0.330607630090516,0.121196091872115
"t_resist",-0.817295966042186,4.63638309556905,-0.809092909696904,2.9827232752432,0.558663455825481
"t_floridaschoolshooting",-0.237006868628537,0.819808241931565,0,0.312735110752078,0.168202455677508
"t_has",1.05295839382947,3.39520726424946,-0.512356283835946,3.3491728105295,0.839973258565307
"t_liberals",6.06904709392823,3.44670245901667,1.73412053523359,6.27650616350808,1.14337590391125
"t_failure",2.00637883300443,2.14350600963833,0,2.69690051334334,0.147354209312667
"t_our",4.11929629427017,0.218944713253876,2.6182663961644,4.01459602254692,0.888167506469915
"t_system",-1.41530145894976,1.47099918220132,0,0.799430193967112,0.135749211705073
"t_latest",2.72571674762952,2.65734493400422,0,3.52221332523967,0.333061007658407
"t_sheriffisraelresign",1.00083437644887,1.34985798726618,0,1.62947545587819,0.101432504110422
"t_guncontrolnow",1.34767819545828,9.0659028116565,3.80526951751032,8.36103657824423,1.46746829797278
"t_gunsense",-1.62236419784879,2.29312356469725,-0.193240473180088,0.345296662216926,0.296000928711992
"t_stock",0,-1.7359797380953,0,-1.7363730462668,0.0624590419690338
"t_however",0,0,0,0,0.0303691033563859
"t_after",1.52715895450213,-0.871866307707652,1.00083437644887,0.233788151219969,0.483596819102593
"t_market",2.87356198975753,2.90356453761877,0,3.76868650904911,0.34645052015206
"t_probably",0.989695538664474,-0.309784322125181,0,0.367818391638485,0.188928400499133
"t_most",0.448424081759744,6.06466876677735,2.22526569575665,5.06959979241372,0.806122351262681
"t_effective",1.02813334437025,1.41648314997217,0,1.65738868335943,0.219222834873346
"t_evidence",-1.00083437644887,0,0,-1.00083437644887,0.108318436077993
"t_argument",-1.14382174920086,1.41284718464844,0,-0.152079535767402,0.171239143028846
"t_against",-2.09658087875727,0.485835983765625,0,-0.975120732589006,0.389301938677529
"t_american",0.582425391473123,2.37355174816762,-1.00083437644887,2.03270431947252,0.351257976941102
"t_nwo",2.99723679191027,0.746848041192464,2.79973893554022,2.91012773669172,0.229424913917082
"t_encouraging",1.00083437644887,0,0,1.00083437644887,0.056066632550771
"t_3",1.00083437644887,-2.0058521836246,0,-1.73635662090466,0.124863001684625
"t_top",0.29128931660991,2.5469313488315,-0.146956434976597,1.55979216501874,0.13330927611701
"t_10",-0.0308322424264598,0.609625365757513,0,0.423946853891857,0.147982659922337
"t_signs",-1.41591597181911,1.73522524321506,0,0.414437035943328,0.134570825987069
"t_corrupt",1.41657649394966,1.63785699859254,1.40667772114924,2.13762746502662,0.152056161081499
"t_nation",3.89694689510301,3.13891858938807,0,4.45002083443217,0.399100141454049
"t_lies",0.619682538337861,-2.69036501720489,-0.165242236775036,-1.79599417287572,0.167753122128427
"t_racism",1.73631357818642,-1.00681031312287,0,0.360657535145167,0.0989356564074004
"t_russia",0.824948748239487,1.73553075039614,2.23250211290105,2.50736300019128,0.255822886461094
"t_politics",0.155894684032677,-0.312244999380597,2.53027682426611,1.13251910090807,0.468120786000801
"t_boycottnra",4.90536895436491,11.815822035375,1.48943889526344,10.5687385783897,2.80114305997488
"t_uspolitics",2.0064777882611,0,0,2.00654146942485,0.0637491326117948
"t_dozens",0.560703632610616,0,0,0.570913018099483,0.0383809827618896
"t_multiple",0.0251856930669865,1.36779213128227,0,1.00129054358987,0.195608134972883
"t_threats",-1.22706867932432,-0.260913162002283,0,-1.02517309942227,0.271602249843551
"t_out",2.52492459010508,3.37156078753549,2.37790869764724,4.13682316517526,1.25570541520851
"t_threat",1.34171819781975,-0.316859232717325,0,0.46298188291638,0.172943931245761
"t_owners",0.323539167508465,-0.244325969138183,0,0.128746962261321,0.2339326454914
"t_fault",1.63458308232974,1.6377709896789,0,2.13675799181882,0.132461131340563
"t_except",1.82821882906188,-0.357702686882736,2.21915978547842,1.91954565642351,0.22967803819573
"t_fbi",-0.607857455301631,-1.21485773880836,-1.00083437644887,-1.29787842562874,0.252044858746959
"t_broward",3.14784955330364,1.21446003784488,0,2.80740036679312,0.290510794832657
"t_county",2.73051704575953,-0.44663474912061,0,1.999106815989,0.180380652477368
"t_govt",1.00083437644887,1.73588420565099,0,2.00618628690811,0.119856702694203
"t_washingtonpost",0,1.73579908997153,0,1.73631475386067,0.0791693327843336
"t_stand",0.988454037481971,1.40872991664171,0.992599237886933,1.65405078688204,0.556715558926209
"t_assault",0.610882585526203,1.29520152448373,0,1.34920601635533,0.404233852347716
"t_weapons",0.434399080935524,3.09934366570103,0.388563223894466,2.72966438112444,0.456834377988704
"t_well",1.15028341988189,2.20008786855561,0,2.1168891715393,0.435533452938695
"t_handle",1.00083437644887,3.84238766294206,0,3.81525571470435,0.2008908630397
"t_feel",-1.00249926171939,0.580789486265644,0,-0.290819316943872,0.201403288084814
"t_2nd",2.18358252220175,1.70980185006748,-1.00083437644887,2.82982810314638,0.53173583383871
"t_bear",1.21330950767418,0.952148242710251,0,1.31925723810121,0.163698083322717
"t_arms",0.795659470900055,2.19571270269513,0,2.20626743572882,0.424527029386443
"t_end",0.450698891316178,-0.0794771780571848,2.99941495061718,1.24497432460565,0.377514155583755
"t_when",-1.76154113023032,0.417749710116693,1.41113967895037,-0.904536644064299,0.500676680958204
"t_state",4.06124633148788,1.22649751055185,-1.00083437644887,3.03059138180229,0.591643499273641
"t_where",0.16006171603732,-0.0283731450208778,-1.00083437644887,-0.032357614403461,0.379387220096869
"t_states",2.07759599113229,0.275496104526189,0,1.80084393331977,0.510085703151706
"t_maddow",0.469232594577412,0.86635479688266,-0.270307419550276,0.811576440894989,0.349598240411584
"t_line",-0.285231299288662,3.15066696340296,0,2.16022682725859,0.235846170049659
"t_shooting",1.06106538641831,0.240195410455747,-1.00083437644887,0.808185797298453,0.362782109013741
"t_did",0.0104740336159441,2.74610013955329,1.41486074650158,1.84599210072612,0.407462569210136
"t_turn",0.469806895495601,1.06429073971227,0,1.13173165030311,0.0967533059358005
"t_front",0.0626994505780942,-1.00083437644887,0,-0.577565327844485,0.0502328178962491
"t_taking",0.187346909110984,-1.85830513998134,0,-1.27985420938627,0.186597638445803
"t_stupid",-1.35164370154954,0.700697712879361,0,-0.375036980561473,0.286767134658635
"t_killer",2.66068821133714,2.52429601694948,0,3.04391384315132,0.257661638805588
"t_just",0.208319161014317,-0.307674839489772,1.7305061520922,-0.0381130636661293,0.551265548613609
"t_use",1.16634858329336,2.06324313005652,1.00083437644887,2.08046981522893,0.59788247792335
"t_knife",1.73632310547966,0,0,1.73623602804465,0.0816347799649701
"t_death",-2.9972091957322,1.13708541743098,0,-1.35776364345653,0.242048344719978
"t_gets",0.311885621009311,2.19373639582539,1.00083437644887,1.97564472921244,0.27130774581272
"t_taken",2.880377866545,2.96765049292238,0,3.48923655247579,0.332109351070572
"t_kill",3.08699574255299,4.58343407967965,1.00083437644887,4.81205440647968,0.847447406157824
"t_pushing",-2.15740075236979,0.651002933736203,0,-1.05986665699297,0.139300988238807
"t_takes",-1.49006754482504,-1.41622954677027,0,-1.6919405519251,0.154677149029219
"t_responsibility",1.40818482468634,-0.69416752140748,0,0.455789236486387,0.131460829900422
"t_broken",-2.24374030024997,-0.00603499599604745,0,-1.90349668013265,0.146415703626113
"t_possibly",0,-1.00083437644887,0,-1.00083437644887,0.0866548639708795
"t_others",1.78630551279242,1.16607442800056,0,2.00569272895915,0.279977346554729
"t_view",1.00083437644887,0,-1.00083437644887,0.00406381535354199,0.170869411103498
"t_ties",7.81631229602244,6.16720659127208,1.7328310035119,8.72170389820355,1.29391889838374
"t_grants",1.00083437644887,1.00083437644887,0,1.41584179109055,0.148539593995351
"t_best",-0.564129651169637,-0.494785168977123,0,-0.728516890944186,0.212750208920254
"t_tyranny",2.71334769791063,2.02219948368572,-1.00083437644887,3.576721885539,0.321062214847645
"t_fail",-0.0670408317881459,0.716735526084792,0,0.373356444756886,0.191167924498039
"t_video",2.08555044888563,3.55294949146793,0,3.37864567634969,0.448928867185358
"t_democrats",4.99056386639361,1.55516639028311,1.00083437644887,4.5321827701021,0.796951893772472
"t_way",-0.317714138261219,1.21909615156565,0,0.79695746798331,0.262961945376932
"t_horrible",1.4162211866848,2.85210343948624,0,3.14399857688609,0.191387050266661
"t_lives",0.212283281185862,4.39531589734059,1.00083437644887,3.20988967922213,0.626723468356338
"t_crimes",1.64864005045621,1.37985302041293,0,2.13948431439143,0.210145865316558
"t_saved",0,0,0,0,0.0151377153447159
"t_nraboycott",0.333527319260847,5.27088957341929,1.00083437644887,4.43493662531421,0.685773932785398
"t_nrabloodmoney",10.4428379144468,11.1461512822516,1.94821400674622,12.3760929685325,3.04041452778222
"t_ar15",-2.41822347299682,-1.20390077287656,0,-2.38976091047502,0.357278422044246
"t_would",1.02385547735252,2.24132100431578,0,2.1285679874979,0.545252615270805
"t_let",0.604250477754547,0.264764532372263,0.0231807246305862,0.698655646540801,0.33055518029558
"t_tens",0,0,0,0,0.0539298388174946
"t_ever",5.39615724504886,2.26416657949826,1.72191261404815,4.85705588689986,0.960093676512059
"t_pull",-2.00611176473347,0.445191089689814,1.00083437644887,-0.64944411761553,0.124346000432356
"t_protect",3.72966005455816,0.588025381100692,0.0217545659569585,3.253773240855,0.547411340228452
"t_sensanders",1.00083437644887,1.00083437644887,0,1.41656767064527,0.0648973162187603
"t_facts",0.504730918280274,-1.44082719044394,0,-0.37898404342465,0.171434724118049
"t_young",-0.724438760093161,-1.00083437644887,0,-0.980127887753457,0.0900120546002521
"t_black",-0.334538626828368,0.271631545579519,1.00083437644887,-0.00625326559450303,0.283475124972
"t_killing",-0.153752200806942,1.55521505291554,1.00083437644887,1.30481189561141,0.257404454043933
"t_other",0.823945556578697,0.828459012460882,1.72584093777939,1.25325428482076,0.456452334398455
"t_something",0.759942061397053,2.25906742581129,0,1.8987611681097,0.298759785673874
"t_pay",-1.28672683116698,-0.851346382204349,0,-1.54349728761701,0.171527129827351
"t_liberal",11.1228171939624,6.7563510476021,2.27888467033395,10.7090925846927,2.13169761833957
"t_take",1.05790427158251,-2.11452517858884,1.73196370617818,-0.539526535049021,0.358726107868152
"t_terrorist",2.32065325954747,1.87611548330445,0,2.81026171964508,0.33822498872447
"t_asking",1.23746329162755,-2.93055093454025,0,-1.66291747236432,0.127708951405489
"t_since",1.50521955194948,-1.15846145940094,1.00083437644887,0.631965246043597,0.213311548145319
"t_sheriffisrael",1.64757367339783,2.09667843165991,0,2.42098654880298,0.150433481464758
"t_browardcowards",2.46117914383102,0,0,2.46159874533219,0.0589948341934322
"t_browardsheriff",2.92523416857907,1.82895905743876,1.00083437644887,3.02142202237001,0.208336224737883
"t_q",1.73602862882581,1.00083437644887,0,2.00666195523904,0.0624553023677108
"t_join",3.35118200553208,-0.672452167168579,0,1.3216967694749,0.402400937274638
"t_win",2.83444928767192,1.04889516389084,1.00083437644887,2.78906750989838,0.278404056832699
"t_thehill",-2.32506073628358,-0.288519901262563,0,-1.86893874709564,0.129601777321219
"t_loesch",-0.987912670233484,0.382041351303596,0,-0.285300731235552,0.127313429294734
"t_arrested",0,0,0,0,0.0369232867257914
"t_simply",0,0,0,0,0.0467207966663906
"t_unbelievable",0.0494467085007734,0,0,0.0169893296487334,0.034411456270073
"t_please",1.01738975573605,-0.152807601093703,0,0.57453110207861,0.362139118558119
"t_click",0,0,0,0,0.0257120448030837
"t_read",-0.683695846407996,0.120577842223394,1.00083437644887,-0.235680707453497,0.257109993406289
"t_moves",0,0,0,0,0.0156643522258242
"t_ass",-1.00083437644887,1.00083437644887,0,0.017651780678655,0.0399275542660683
"t_own",1.76332236791528,-1.62971051110836,-1.00083437644887,-0.327933932688178,0.563485384023362
"t_mental",-0.542545628954664,0.283158532792068,0,-0.157143609649491,0.180522578400622
"t_health",-3.54972706156749,0.362257311500452,0,-2.17746522369477,0.184708465135742
"t_president",2.51229922796627,-0.746873433245029,0.353390926312149,1.84278915508988,0.390537057082332
"t_ways",1.00083437644887,2.09065401672584,0,2.11331988563024,0.223997502731329
"t_mentalhealth",0.249759777269349,1.6870412720022,2.19144958223073,2.00539097164487,0.143167215743655
"t_politicians",7.58056272996558,6.21091229689622,1.00083437644887,8.4915647690817,1.33432368219392
"t_powerful",0.0214213866779864,2.24468035465138,0,1.68912063721391,0.128498411066539
"t_lobbying",0.605639031632317,1.34124807036528,0,1.13218955872081,0.125308336363399
"t_manufacturers",1.12769971706338,2.45813647327225,0,2.18074138061341,0.126898437983334
"t_therexe2x80x99s",1.00083437644887,0,0,1.00083437644887,0.0420685526287948
"t_exactly",2.35122414187026,-1.45797618463996,0,1.18675855683694,0.339690636086417
"t_4",0.546111243045636,0.37443534013671,0.235228088903321,0.580028326144994,0.301371870218892
"t_through",0.0349331133558364,-0.0218329975604297,0,0.0079232960102052,0.268445616622813
"t_day",-0.0708970130941985,1.07582807998518,0,0.64717170368726,0.129197962813785
"t_using",1.31433538383717,-0.257170796901564,0,0.853162463470561,0.236854203346708
"t_stick",1.04890339126834,-0.728565664562719,0,0.242392725173616,0.231710665593475
"t_were",-0.491991575745017,2.51670622470445,-1.00083437644887,1.13828547963107,0.31850926903433
"t_attacked",1.34534025390473,1.04901473023338,0,1.39119529316868,0.0845772263506783
"t_hatred",0,0,0,0,0.0540676225731413
"t_digging",-1.00083437644887,0,0,-1.00083437644887,0.0325955811985144
"t_journalists",5.75737333254333,4.20265036623675,1.00083437644887,6.15271307295818,0.583529856334137
"t_democrat",2.0982802631719,0.786914773285771,0,2.02921988480393,0.362855333435409
"t_therefore",1.00083437644887,0,0,1.00083437644887,0.0853082842888015
"t_blame",2.29060015797957,3.42822215907016,0,3.70637837345606,0.547709589493631
"t_republicans",-1.28268869353561,-0.512326034148999,1.00083437644887,-1.08930300574049,0.322957363744195
"t_scotus",-2.88862403002096,1.44959919805011,0,-1.40394598875721,0.20571276584301
"t_review",2.0053863783217,0,0,2.00661974951556,0.322256040365827
"t_follow",-1.09026425424782,0.386315246574607,0,-0.480292646755522,0.163842655696625
"t_crazy",0.557163510122292,1.74118395010128,0,1.45422642628313,0.226695396208942
"t_conspiracy",0.582194186238533,-1.35317702370028,0,-0.566333732697713,0.071970606719513
"t_message",-0.616281828853,1.73614051030718,0,0.803129098487577,0.10819934099785
"t_supporters",-0.436526371539651,-0.0126127268883516,0,-0.314937759147774,0.200904908270281
"t_kid",-1.23655657280027,1.71307939231825,0,0.470444406810686,0.109375842590103
"t_book",2.00632400110625,-0.849606563895296,-0.0910509197452679,0.481588748547463,0.283789632278956
"t_forget",-1.41656140240498,-0.372202340946421,0,-0.983557545776325,0.0822624392890268
"t_war",0.763843344028357,2.01437475912329,1.00083437644887,1.99100769532891,0.23368028395068
"t_fuck",1.35296268358058,2.25357678941738,0,2.48390908653466,0.407968812529181
"t_dude",0,0,0,0,0.0438602010823875
"t_believe",0.627126582971838,-0.646339206941056,0,0.0176270217249328,0.228896415953506
"t_gunreform",0.649715695340389,5.48990784400403,1.00083437644887,5.17443271941369,0.627590504047938
"t_whole",0.434573714890506,1.31813845444359,2.14530916690501,2.15729080186832,0.44260195863201
